Trial ID,Milestone,Release Tag,Paradigm,Instance Family,Machine Type,vCPU Count,Silicon Architecture,Concurrency Parameter,Concurrency Value,Benchmark Command,Min Time (s),Max Time (s),Avg Time (s),Concurrent Blocks in Flight (L),Required Bare-Metal VM/Cluster Units
488,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c3d --blocks=8 --shape=c3d-highcpu-16,60.1,60.1,60.1,601,76
489,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c3d --blocks=9 --shape=c3d-highcpu-16,60.1,60.1,60.1,601,67
490,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c3d --blocks=10 --shape=c3d-highcpu-16,60.1,60.1,60.1,601,61
491,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c3d --blocks=1 --shape=c3d-highcpu-30,36.982,36.982,36.982,370,370
492,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c3d --blocks=2 --shape=c3d-highcpu-30,37.612,37.839,37.725,378,189
493,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c3d --blocks=3 --shape=c3d-highcpu-30,38.092,38.347,38.211,383,128
494,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c3d --blocks=4 --shape=c3d-highcpu-30,38.685,38.957,38.821,389,98
495,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c3d --blocks=5 --shape=c3d-highcpu-30,39.201,39.485,39.34,394,79
496,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c3d --blocks=6 --shape=c3d-highcpu-30,39.783,40.075,39.929,400,67
497,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c3d --blocks=7 --shape=c3d-highcpu-30,40.311,40.611,40.459,405,58
498,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c3d --blocks=8 --shape=c3d-highcpu-30,40.886,41.194,41.04,411,52
499,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c3d --blocks=9 --shape=c3d-highcpu-30,41.42,41.734,41.576,416,47
500,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c3d --blocks=10 --shape=c3d-highcpu-30,41.992,42.312,42.152,422,43
501,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c3d --blocks=1 --shape=c3d-highcpu-60,20.316,20.316,20.316,204,204
502,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c3d --blocks=2 --shape=c3d-highcpu-60,20.316,20.316,20.316,204,102
503,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c3d --blocks=3 --shape=c3d-highcpu-60,20.316,20.316,20.316,204,68
504,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c3d --blocks=4 --shape=c3d-highcpu-60,20.316,20.316,20.316,204,51
505,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c3d --blocks=5 --shape=c3d-highcpu-60,20.316,20.316,20.316,204,41
506,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c3d --blocks=6 --shape=c3d-highcpu-60,20.316,20.316,20.316,204,34
507,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c3d --blocks=7 --shape=c3d-highcpu-60,20.316,20.316,20.316,204,30
508,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c3d --blocks=8 --shape=c3d-highcpu-60,20.316,20.316,20.316,204,26
509,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c3d --blocks=9 --shape=c3d-highcpu-60,20.316,20.316,20.316,204,23
510,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c3d --blocks=10 --shape=c3d-highcpu-60,20.316,20.316,20.316,204,21
511,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c3d --blocks=1 --shape=c3d-highcpu-90,14.8,14.8,14.8,148,148
512,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c3d --blocks=2 --shape=c3d-highcpu-90,14.8,14.8,14.8,148,74
513,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c3d --blocks=3 --shape=c3d-highcpu-90,14.8,14.8,14.8,148,50
514,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c3d --blocks=4 --shape=c3d-highcpu-90,14.8,14.8,14.8,148,37
515,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c3d --blocks=5 --shape=c3d-highcpu-90,14.8,14.8,14.8,148,30
516,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c3d --blocks=6 --shape=c3d-highcpu-90,14.8,14.8,14.8,148,25
517,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c3d --blocks=7 --shape=c3d-highcpu-90,14.8,14.8,14.8,148,22
518,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c3d --blocks=8 --shape=c3d-highcpu-90,14.8,14.8,14.8,148,19
519,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c3d --blocks=9 --shape=c3d-highcpu-90,14.8,14.8,14.8,148,17
520,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c3d --blocks=10 --shape=c3d-highcpu-90,14.8,14.8,14.8,148,15
521,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c3d --blocks=1 --shape=c3d-highcpu-180,8.9,8.9,8.9,89,89
522,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c3d --blocks=2 --shape=c3d-highcpu-180,8.9,8.9,8.9,89,45
523,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c3d --blocks=3 --shape=c3d-highcpu-180,8.9,8.9,8.9,89,30
524,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c3d --blocks=4 --shape=c3d-highcpu-180,8.9,8.9,8.9,89,23
525,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c3d --blocks=5 --shape=c3d-highcpu-180,8.9,8.9,8.9,89,18
526,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c3d --blocks=6 --shape=c3d-highcpu-180,8.9,8.9,8.9,89,15
527,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c3d --blocks=7 --shape=c3d-highcpu-180,8.9,8.9,8.9,89,13
528,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c3d --blocks=8 --shape=c3d-highcpu-180,8.9,8.9,8.9,89,12
529,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c3d --blocks=9 --shape=c3d-highcpu-180,8.9,8.9,8.9,89,10
530,Collaborative Distributed 0.0.3,0.0.3,Distributed,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c3d --blocks=10 --shape=c3d-highcpu-180,8.9,8.9,8.9,89,9
531,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,BLOCKS=1,1,cloud-run-distributed-cluster --arch=t2d --blocks=1 --shape=t2d-standard-16,85.1,85.1,85.1,851,851
532,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,BLOCKS=2,2,cloud-run-distributed-cluster --arch=t2d --blocks=2 --shape=t2d-standard-16,85.1,85.1,85.1,851,426
533,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,BLOCKS=3,3,cloud-run-distributed-cluster --arch=t2d --blocks=3 --shape=t2d-standard-16,85.1,85.1,85.1,851,284
534,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,BLOCKS=4,4,cloud-run-distributed-cluster --arch=t2d --blocks=4 --shape=t2d-standard-16,85.1,85.1,85.1,851,213
535,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,BLOCKS=5,5,cloud-run-distributed-cluster --arch=t2d --blocks=5 --shape=t2d-standard-16,85.1,85.1,85.1,851,171
536,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,BLOCKS=6,6,cloud-run-distributed-cluster --arch=t2d --blocks=6 --shape=t2d-standard-16,85.1,85.1,85.1,851,142
537,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,BLOCKS=7,7,cloud-run-distributed-cluster --arch=t2d --blocks=7 --shape=t2d-standard-16,85.1,85.1,85.1,851,122
538,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,BLOCKS=8,8,cloud-run-distributed-cluster --arch=t2d --blocks=8 --shape=t2d-standard-16,85.1,85.1,85.1,851,107
539,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,BLOCKS=9,9,cloud-run-distributed-cluster --arch=t2d --blocks=9 --shape=t2d-standard-16,85.1,85.1,85.1,851,95
540,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,BLOCKS=10,10,cloud-run-distributed-cluster --arch=t2d --blocks=10 --shape=t2d-standard-16,85.1,85.1,85.1,851,86
541,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,BLOCKS=1,1,cloud-run-distributed-cluster --arch=t2d --blocks=1 --shape=t2d-standard-32,48.2,48.2,48.2,482,482
542,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,BLOCKS=2,2,cloud-run-distributed-cluster --arch=t2d --blocks=2 --shape=t2d-standard-32,48.2,48.2,48.2,482,241
543,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,BLOCKS=3,3,cloud-run-distributed-cluster --arch=t2d --blocks=3 --shape=t2d-standard-32,48.2,48.2,48.2,482,161
544,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,BLOCKS=4,4,cloud-run-distributed-cluster --arch=t2d --blocks=4 --shape=t2d-standard-32,48.2,48.2,48.2,482,121
545,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,BLOCKS=5,5,cloud-run-distributed-cluster --arch=t2d --blocks=5 --shape=t2d-standard-32,48.2,48.2,48.2,482,97
546,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,BLOCKS=6,6,cloud-run-distributed-cluster --arch=t2d --blocks=6 --shape=t2d-standard-32,48.2,48.2,48.2,482,81
547,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,BLOCKS=7,7,cloud-run-distributed-cluster --arch=t2d --blocks=7 --shape=t2d-standard-32,48.2,48.2,48.2,482,69
548,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,BLOCKS=8,8,cloud-run-distributed-cluster --arch=t2d --blocks=8 --shape=t2d-standard-32,48.2,48.2,48.2,482,61
549,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,BLOCKS=9,9,cloud-run-distributed-cluster --arch=t2d --blocks=9 --shape=t2d-standard-32,48.2,48.2,48.2,482,54
550,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,BLOCKS=10,10,cloud-run-distributed-cluster --arch=t2d --blocks=10 --shape=t2d-standard-32,48.2,48.2,48.2,482,49
551,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,BLOCKS=1,1,cloud-run-distributed-cluster --arch=t2d --blocks=1 --shape=t2d-standard-48,34.5,34.5,34.5,345,345
552,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,BLOCKS=2,2,cloud-run-distributed-cluster --arch=t2d --blocks=2 --shape=t2d-standard-48,34.5,34.5,34.5,345,173
553,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,BLOCKS=3,3,cloud-run-distributed-cluster --arch=t2d --blocks=3 --shape=t2d-standard-48,34.5,34.5,34.5,345,115
554,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,BLOCKS=4,4,cloud-run-distributed-cluster --arch=t2d --blocks=4 --shape=t2d-standard-48,34.5,34.5,34.5,345,87
555,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,BLOCKS=5,5,cloud-run-distributed-cluster --arch=t2d --blocks=5 --shape=t2d-standard-48,34.5,34.5,34.5,345,69
556,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,BLOCKS=6,6,cloud-run-distributed-cluster --arch=t2d --blocks=6 --shape=t2d-standard-48,34.5,34.5,34.5,345,58
557,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,BLOCKS=7,7,cloud-run-distributed-cluster --arch=t2d --blocks=7 --shape=t2d-standard-48,34.5,34.5,34.5,345,50
558,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,BLOCKS=8,8,cloud-run-distributed-cluster --arch=t2d --blocks=8 --shape=t2d-standard-48,34.5,34.5,34.5,345,44
559,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,BLOCKS=9,9,cloud-run-distributed-cluster --arch=t2d --blocks=9 --shape=t2d-standard-48,34.5,34.5,34.5,345,39
560,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,BLOCKS=10,10,cloud-run-distributed-cluster --arch=t2d --blocks=10 --shape=t2d-standard-48,34.5,34.5,34.5,345,35
561,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,BLOCKS=1,1,cloud-run-distributed-cluster --arch=t2d --blocks=1 --shape=t2d-standard-60,27.516,27.516,27.516,276,276
562,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,BLOCKS=2,2,cloud-run-distributed-cluster --arch=t2d --blocks=2 --shape=t2d-standard-60,27.516,27.516,27.516,276,138
563,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,BLOCKS=3,3,cloud-run-distributed-cluster --arch=t2d --blocks=3 --shape=t2d-standard-60,27.516,27.516,27.516,276,92
564,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,BLOCKS=4,4,cloud-run-distributed-cluster --arch=t2d --blocks=4 --shape=t2d-standard-60,27.516,27.516,27.516,276,69
565,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,BLOCKS=5,5,cloud-run-distributed-cluster --arch=t2d --blocks=5 --shape=t2d-standard-60,27.516,27.516,27.516,276,56
566,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,BLOCKS=6,6,cloud-run-distributed-cluster --arch=t2d --blocks=6 --shape=t2d-standard-60,27.516,27.516,27.516,276,46
567,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,BLOCKS=7,7,cloud-run-distributed-cluster --arch=t2d --blocks=7 --shape=t2d-standard-60,27.516,27.516,27.516,276,40
568,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,BLOCKS=8,8,cloud-run-distributed-cluster --arch=t2d --blocks=8 --shape=t2d-standard-60,27.516,27.516,27.516,276,35
569,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,BLOCKS=9,9,cloud-run-distributed-cluster --arch=t2d --blocks=9 --shape=t2d-standard-60,27.516,27.516,27.516,276,31
570,Collaborative Distributed 0.0.3,0.0.3,Distributed,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,BLOCKS=10,10,cloud-run-distributed-cluster --arch=t2d --blocks=10 --shape=t2d-standard-60,27.516,27.516,27.516,276,28
571,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4a --blocks=1 --shape=c4a-highcpu-16,32.1,32.1,32.1,321,321
572,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4a --blocks=2 --shape=c4a-highcpu-16,32.1,32.1,32.1,321,161
573,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4a --blocks=3 --shape=c4a-highcpu-16,32.1,32.1,32.1,321,107
574,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4a --blocks=4 --shape=c4a-highcpu-16,32.1,32.1,32.1,321,81
575,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4a --blocks=5 --shape=c4a-highcpu-16,32.1,32.1,32.1,321,65
576,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4a --blocks=6 --shape=c4a-highcpu-16,32.1,32.1,32.1,321,54
577,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4a --blocks=7 --shape=c4a-highcpu-16,32.1,32.1,32.1,321,46
578,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4a --blocks=8 --shape=c4a-highcpu-16,32.1,32.1,32.1,321,41
579,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4a --blocks=9 --shape=c4a-highcpu-16,32.1,32.1,32.1,321,36
580,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4a --blocks=10 --shape=c4a-highcpu-16,32.1,32.1,32.1,321,33
581,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4a --blocks=1 --shape=c4a-highcpu-32,18.5,18.5,18.5,185,185
582,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4a --blocks=2 --shape=c4a-highcpu-32,18.5,18.5,18.5,185,93
583,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4a --blocks=3 --shape=c4a-highcpu-32,18.5,18.5,18.5,185,62
584,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=4,4,cloud-run-distributed-cluster --arch=c4a --blocks=4 --shape=c4a-highcpu-32,18.5,18.5,18.5,185,47
585,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=5,5,cloud-run-distributed-cluster --arch=c4a --blocks=5 --shape=c4a-highcpu-32,18.5,18.5,18.5,185,37
586,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=6,6,cloud-run-distributed-cluster --arch=c4a --blocks=6 --shape=c4a-highcpu-32,18.5,18.5,18.5,185,31
587,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=7,7,cloud-run-distributed-cluster --arch=c4a --blocks=7 --shape=c4a-highcpu-32,18.5,18.5,18.5,185,27
588,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=8,8,cloud-run-distributed-cluster --arch=c4a --blocks=8 --shape=c4a-highcpu-32,18.5,18.5,18.5,185,24
589,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=9,9,cloud-run-distributed-cluster --arch=c4a --blocks=9 --shape=c4a-highcpu-32,18.5,18.5,18.5,185,21
590,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-32,32,ARM64 Neoverse V2,BLOCKS=10,10,cloud-run-distributed-cluster --arch=c4a --blocks=10 --shape=c4a-highcpu-32,18.5,18.5,18.5,185,19
591,Hexadecimal radix-16-reduction-trees,radix-16-reduction-trees,Distributed,c4a-highcpu,c4a-highcpu-48,48,ARM64 Neoverse V2,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4a --blocks=1 --shape=c4a-highcpu-48,13.2,13.2,13.2,132,132
